image_id,path,label,generator,real_source,width,height,format,bytes,bpp,qtable_mean,min_side,aspect,is_png,is_square,is_pow2_side
aigc_675,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,,256,256,jpeg,4475,0.5462646484375,36.234375,256,1.0,0,1,1
aigc_681,data/aigc_stage_a/ADM/000681.png,1,ADM,,256,256,png,162902,19.885498046875,,256,1.0,1,1,1
aigc_683,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,,256,256,jpeg,7758,0.947021484375,36.234375,256,1.0,0,1,1
aigc_687,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,,256,256,jpeg,15842,1.933837890625,36.234375,256,1.0,0,1,1
aigc_691,data/aigc_stage_a/GLIDE/000691.jpg,1,GLIDE,,256,256,jpeg,4106,0.501220703125,36.234375,256,1.0,0,1,1
aigc_693,data/aigc_stage_a/Midjourney/000693.jpg,1,Midjourney,,1024,1024,jpeg,133678,1.0198822021484375,36.234375,1024,1.0,0,1,1
aigc_697,data/aigc_stage_a/SD14/000697.jpg,1,SD14,,512,512,jpeg,24985,0.762481689453125,36.234375,512,1.0,0,1,1
aigc_701,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,,1024,1024,jpeg,54165,0.41324615478515625,36.234375,1024,1.0,0,1,1
aigc_709,data/aigc_stage_a/VQDM/000709.jpg,1,VQDM,,256,256,jpeg,5569,0.6798095703125,36.234375,256,1.0,0,1,1
aigc_715,data/aigc_stage_a/ADM/000715.png,1,ADM,,256,256,png,200278,24.447998046875,,256,1.0,1,1,1
aigc_717,data/aigc_stage_a/BigGAN/000717.jpg,1,BigGAN,,256,256,jpeg,16544,2.01953125,36.234375,256,1.0,0,1,1
aigc_721,data/aigc_stage_a/DALLE2/000721.jpg,1,DALLE2,,256,256,jpeg,13786,1.682861328125,36.234375,256,1.0,0,1,1
aigc_725,data/aigc_stage_a/GLIDE/000725.jpg,1,GLIDE,,256,256,jpeg,4182,0.510498046875,36.234375,256,1.0,0,1,1
aigc_727,data/aigc_stage_a/Midjourney/000727.jpg,1,Midjourney,,1024,1024,jpeg,135563,1.0342636108398438,36.234375,1024,1.0,0,1,1
aigc_731,data/aigc_stage_a/SD14/000731.jpg,1,SD14,,512,512,jpeg,29572,0.9024658203125,36.234375,512,1.0,0,1,1
aigc_735,data/aigc_stage_a/SDXL/000735.jpg,1,SDXL,,1024,1024,jpeg,160522,1.2246856689453125,36.234375,1024,1.0,0,1,1
aigc_743,data/aigc_stage_a/VQDM/000743.jpg,1,VQDM,,256,256,jpeg,4223,0.5155029296875,36.234375,256,1.0,0,1,1
aigc_749,data/aigc_stage_a/ADM/000749.png,1,ADM,,256,256,png,191014,23.317138671875,,256,1.0,1,1,1
aigc_751,data/aigc_stage_a/BigGAN/000751.jpg,1,BigGAN,,256,256,jpeg,7174,0.875732421875,36.234375,256,1.0,0,1,1
aigc_755,data/aigc_stage_a/DALLE2/000755.jpg,1,DALLE2,,256,256,jpeg,11051,1.3489990234375,36.234375,256,1.0,0,1,1
aigc_759,data/aigc_stage_a/GLIDE/000759.jpg,1,GLIDE,,256,256,jpeg,4354,0.531494140625,36.234375,256,1.0,0,1,1
aigc_761,data/aigc_stage_a/Midjourney/000761.jpg,1,Midjourney,,1024,1024,jpeg,115228,0.879119873046875,36.234375,1024,1.0,0,1,1
aigc_765,data/aigc_stage_a/SD14/000765.jpg,1,SD14,,512,512,jpeg,42061,1.283599853515625,36.234375,512,1.0,0,1,1
aigc_769,data/aigc_stage_a/SDXL/000769.jpg,1,SDXL,,1024,1024,jpeg,122478,0.9344329833984375,36.234375,1024,1.0,0,1,1
aigc_777,data/aigc_stage_a/VQDM/000777.jpg,1,VQDM,,256,256,jpeg,8029,0.9801025390625,36.234375,256,1.0,0,1,1
aigc_783,data/aigc_stage_a/ADM/000783.png,1,ADM,,256,256,png,128906,15.735595703125,,256,1.0,1,1,1
aigc_785,data/aigc_stage_a/BigGAN/000785.jpg,1,BigGAN,,256,256,jpeg,16068,1.96142578125,36.234375,256,1.0,0,1,1
aigc_789,data/aigc_stage_a/DALLE2/000789.jpg,1,DALLE2,,256,256,jpeg,10099,1.2327880859375,36.234375,256,1.0,0,1,1
aigc_793,data/aigc_stage_a/GLIDE/000793.jpg,1,GLIDE,,256,256,jpeg,4403,0.5374755859375,36.234375,256,1.0,0,1,1
aigc_795,data/aigc_stage_a/Midjourney/000795.jpg,1,Midjourney,,1024,1024,jpeg,128202,0.9781036376953125,36.234375,1024,1.0,0,1,1
aigc_799,data/aigc_stage_a/SD14/000799.jpg,1,SD14,,512,512,jpeg,30682,0.93634033203125,36.234375,512,1.0,0,1,1
aigc_803,data/aigc_stage_a/SDXL/000803.jpg,1,SDXL,,1024,1024,jpeg,78221,0.5967788696289062,36.234375,1024,1.0,0,1,1
aigc_811,data/aigc_stage_a/VQDM/000811.jpg,1,VQDM,,256,256,jpeg,6466,0.789306640625,36.234375,256,1.0,0,1,1
aigc_817,data/aigc_stage_a/ADM/000817.png,1,ADM,,256,256,png,114315,13.9544677734375,,256,1.0,1,1,1
aigc_819,data/aigc_stage_a/BigGAN/000819.jpg,1,BigGAN,,256,256,jpeg,18858,2.302001953125,36.234375,256,1.0,0,1,1
aigc_823,data/aigc_stage_a/DALLE2/000823.jpg,1,DALLE2,,256,256,jpeg,8823,1.0770263671875,36.234375,256,1.0,0,1,1
aigc_827,data/aigc_stage_a/GLIDE/000827.jpg,1,GLIDE,,256,256,jpeg,4385,0.5352783203125,36.234375,256,1.0,0,1,1
aigc_829,data/aigc_stage_a/Midjourney/000829.jpg,1,Midjourney,,1024,1024,jpeg,47166,0.3598480224609375,36.234375,1024,1.0,0,1,1
aigc_833,data/aigc_stage_a/SD14/000833.jpg,1,SD14,,512,512,jpeg,40644,1.2403564453125,36.234375,512,1.0,0,1,1
aigc_837,data/aigc_stage_a/SDXL/000837.jpg,1,SDXL,,1024,1024,jpeg,58707,0.44789886474609375,36.234375,1024,1.0,0,1,1
aigc_845,data/aigc_stage_a/VQDM/000845.jpg,1,VQDM,,256,256,jpeg,13637,1.6646728515625,36.234375,256,1.0,0,1,1
aigc_19,data/aigc_stage_b_extra/SD15/000019.jpg,1,SD15,,512,512,jpeg,55744,1.701171875,36.234375,512,1.0,0,1,1
aigc_33,data/aigc_stage_b_extra/Wukong/000033.jpg,1,Wukong,,512,512,jpeg,46832,1.42919921875,36.234375,512,1.0,0,1,1
aigc_53,data/aigc_stage_b_extra/SD15/000053.jpg,1,SD15,,512,512,jpeg,24102,0.73553466796875,36.234375,512,1.0,0,1,1
aigc_67,data/aigc_stage_b_extra/Wukong/000067.jpg,1,Wukong,,512,512,jpeg,55835,1.703948974609375,36.234375,512,1.0,0,1,1
aigc_87,data/aigc_stage_b_extra/SD15/000087.jpg,1,SD15,,512,512,jpeg,31781,0.969879150390625,36.234375,512,1.0,0,1,1
aigc_101,data/aigc_stage_b_extra/Wukong/000101.jpg,1,Wukong,,512,512,jpeg,41053,1.252838134765625,36.234375,512,1.0,0,1,1
aigc_121,data/aigc_stage_b_extra/SD15/000121.jpg,1,SD15,,512,512,jpeg,43388,1.3240966796875,36.234375,512,1.0,0,1,1
aigc_135,data/aigc_stage_b_extra/Wukong/000135.jpg,1,Wukong,,512,512,jpeg,62071,1.894256591796875,36.234375,512,1.0,0,1,1
aigc_155,data/aigc_stage_b_extra/SD15/000155.jpg,1,SD15,,512,512,jpeg,41685,1.272125244140625,36.234375,512,1.0,0,1,1
aigc_169,data/aigc_stage_b_extra/Wukong/000169.jpg,1,Wukong,,512,512,jpeg,64408,1.965576171875,36.234375,512,1.0,0,1,1
aigc_189,data/aigc_stage_b_extra/SD15/000189.jpg,1,SD15,,512,512,jpeg,26366,0.80462646484375,36.234375,512,1.0,0,1,1
aigc_203,data/aigc_stage_b_extra/Wukong/000203.jpg,1,Wukong,,512,512,jpeg,56728,1.731201171875,36.234375,512,1.0,0,1,1
aigc_223,data/aigc_stage_b_extra/SD15/000223.jpg,1,SD15,,512,512,jpeg,57840,1.76513671875,36.234375,512,1.0,0,1,1
aigc_237,data/aigc_stage_b_extra/Wukong/000237.jpg,1,Wukong,,512,512,jpeg,25475,0.777435302734375,36.234375,512,1.0,0,1,1
aigc_257,data/aigc_stage_b_extra/SD15/000257.jpg,1,SD15,,512,512,jpeg,33677,1.027740478515625,36.234375,512,1.0,0,1,1
aigc_271,data/aigc_stage_b_extra/Wukong/000271.jpg,1,Wukong,,512,512,jpeg,35707,1.089691162109375,36.234375,512,1.0,0,1,1
aigc_291,data/aigc_stage_b_extra/SD15/000291.jpg,1,SD15,,512,512,jpeg,64854,1.97918701171875,36.234375,512,1.0,0,1,1
aigc_305,data/aigc_stage_b_extra/Wukong/000305.jpg,1,Wukong,,512,512,jpeg,31145,0.950469970703125,36.234375,512,1.0,0,1,1
aigc_325,data/aigc_stage_b_extra/SD15/000325.jpg,1,SD15,,512,512,jpeg,54899,1.675384521484375,36.234375,512,1.0,0,1,1
aigc_339,data/aigc_stage_b_extra/Wukong/000339.jpg,1,Wukong,,512,512,jpeg,35776,1.091796875,36.234375,512,1.0,0,1,1
aigc_359,data/aigc_stage_b_extra/SD15/000359.jpg,1,SD15,,512,512,jpeg,43497,1.327423095703125,36.234375,512,1.0,0,1,1
aigc_373,data/aigc_stage_b_extra/Wukong/000373.jpg,1,Wukong,,512,512,jpeg,33904,1.03466796875,36.234375,512,1.0,0,1,1
aigc_393,data/aigc_stage_b_extra/SD15/000393.jpg,1,SD15,,512,512,jpeg,67986,2.07476806640625,36.234375,512,1.0,0,1,1
aigc_407,data/aigc_stage_b_extra/Wukong/000407.jpg,1,Wukong,,512,512,jpeg,46409,1.416290283203125,36.234375,512,1.0,0,1,1
aigc_427,data/aigc_stage_b_extra/SD15/000427.jpg,1,SD15,,512,512,jpeg,88047,2.686981201171875,36.234375,512,1.0,0,1,1
aigc_441,data/aigc_stage_b_extra/Wukong/000441.jpg,1,Wukong,,512,512,jpeg,70532,2.1524658203125,36.234375,512,1.0,0,1,1
aigc_461,data/aigc_stage_b_extra/SD15/000461.jpg,1,SD15,,512,512,jpeg,20957,0.639556884765625,36.234375,512,1.0,0,1,1
aigc_475,data/aigc_stage_b_extra/Wukong/000475.jpg,1,Wukong,,512,512,jpeg,58874,1.79669189453125,36.234375,512,1.0,0,1,1
aigc_495,data/aigc_stage_b_extra/SD15/000495.jpg,1,SD15,,512,512,jpeg,18987,0.579437255859375,36.234375,512,1.0,0,1,1
aigc_509,data/aigc_stage_b_extra/Wukong/000509.jpg,1,Wukong,,512,512,jpeg,71163,2.171722412109375,36.234375,512,1.0,0,1,1
aigc_529,data/aigc_stage_b_extra/SD15/000529.jpg,1,SD15,,512,512,jpeg,30284,0.9241943359375,36.234375,512,1.0,0,1,1
aigc_543,data/aigc_stage_b_extra/Wukong/000543.jpg,1,Wukong,,512,512,jpeg,48303,1.474090576171875,36.234375,512,1.0,0,1,1
aigc_563,data/aigc_stage_b_extra/SD15/000563.jpg,1,SD15,,512,512,jpeg,34378,1.04913330078125,36.234375,512,1.0,0,1,1
aigc_577,data/aigc_stage_b_extra/Wukong/000577.jpg,1,Wukong,,512,512,jpeg,42695,1.302947998046875,36.234375,512,1.0,0,1,1
aigc_597,data/aigc_stage_b_extra/SD15/000597.jpg,1,SD15,,512,512,jpeg,51219,1.563079833984375,36.234375,512,1.0,0,1,1
aigc_611,data/aigc_stage_b_extra/Wukong/000611.jpg,1,Wukong,,512,512,jpeg,59373,1.811920166015625,36.234375,512,1.0,0,1,1
aigc_631,data/aigc_stage_b_extra/SD15/000631.jpg,1,SD15,,512,512,jpeg,33171,1.012298583984375,36.234375,512,1.0,0,1,1
aigc_645,data/aigc_stage_b_extra/Wukong/000645.jpg,1,Wukong,,512,512,jpeg,48992,1.4951171875,36.234375,512,1.0,0,1,1
aigc_665,data/aigc_stage_b_extra/SD15/000665.jpg,1,SD15,,512,512,jpeg,49070,1.49749755859375,36.234375,512,1.0,0,1,1
aigc_679,data/aigc_stage_b_extra/Wukong/000679.jpg,1,Wukong,,512,512,jpeg,57950,1.76849365234375,36.234375,512,1.0,0,1,1
aigc_699,data/aigc_stage_b_extra/SD15/000699.jpg,1,SD15,,512,512,jpeg,37277,1.137603759765625,36.234375,512,1.0,0,1,1
aigc_713,data/aigc_stage_b_extra/Wukong/000713.jpg,1,Wukong,,512,512,jpeg,78834,2.40582275390625,36.234375,512,1.0,0,1,1
aigc_733,data/aigc_stage_b_extra/SD15/000733.jpg,1,SD15,,512,512,jpeg,31138,0.95025634765625,36.234375,512,1.0,0,1,1
aigc_747,data/aigc_stage_b_extra/Wukong/000747.jpg,1,Wukong,,512,512,jpeg,75587,2.306732177734375,36.234375,512,1.0,0,1,1
aigc_767,data/aigc_stage_b_extra/SD15/000767.jpg,1,SD15,,512,512,jpeg,50645,1.545562744140625,36.234375,512,1.0,0,1,1
aigc_781,data/aigc_stage_b_extra/Wukong/000781.jpg,1,Wukong,,512,512,jpeg,62724,1.9141845703125,36.234375,512,1.0,0,1,1
aigc_801,data/aigc_stage_b_extra/SD15/000801.jpg,1,SD15,,512,512,jpeg,49913,1.523223876953125,36.234375,512,1.0,0,1,1
aigc_815,data/aigc_stage_b_extra/Wukong/000815.jpg,1,Wukong,,512,512,jpeg,59313,1.810089111328125,36.234375,512,1.0,0,1,1
aigc_835,data/aigc_stage_b_extra/SD15/000835.jpg,1,SD15,,512,512,jpeg,34225,1.044464111328125,36.234375,512,1.0,0,1,1
aigc_849,data/aigc_stage_b_extra/Wukong/000849.jpg,1,Wukong,,512,512,jpeg,35877,1.094879150390625,36.234375,512,1.0,0,1,1
rrreal_real_006996,data/rr_stage_b_real/real_006996.jpg,0,real,rrdataset_real,2048,1365,jpeg,595496,1.704143772893773,2.1875,1365,1.5003663003663004,0,0,0
rrreal_real_003178,data/rr_stage_b_real/real_003178.jpg,0,real,rrdataset_real,1056,704,jpeg,334876,3.603607093663912,14.421875,704,1.5,0,0,0
rrreal_real_007487,data/rr_stage_b_real/real_007487.jpg,0,real,rrdataset_real,1500,1000,jpeg,712053,3.797616,2.1875,1000,1.5,0,0,0
rrreal_real_002716,data/rr_stage_b_real/real_002716.jpg,0,real,rrdataset_real,1440,1024,jpeg,63337,0.3436252170138889,41.2265625,1024,1.40625,0,0,0
rrreal_real_006438,data/rr_stage_b_real/real_006438.jpg,0,real,rrdataset_real,1159,1500,jpeg,793023,3.6492286453839515,6.0078125,1159,0.7726666666666666,0,0,0
rrreal_real_003971,data/rr_stage_b_real/real_003971.jpg,0,real,rrdataset_real,1024,683,jpeg,188601,2.157313781112738,6.984375,683,1.499267935578331,0,0,0
rrreal_real_006607,data/rr_stage_b_real/real_006607.jpg,0,real,rrdataset_real,1159,1500,jpeg,824180,3.792602818521714,6.0078125,1159,0.7726666666666666,0,0,0
rrreal_real_009939,data/rr_stage_b_real/real_009939.jpg,0,real,rrdataset_real,500,281,jpeg,15611,0.8888825622775801,36.2265625,281,1.7793594306049823,0,0,0
rrreal_real_002844,data/rr_stage_b_real/real_002844.jpg,0,real,rrdataset_real,1440,960,jpeg,242921,1.405792824074074,41.2265625,960,1.5,0,0,0
rrreal_real_002688,data/rr_stage_b_real/real_002688.jpg,0,real,rrdataset_real,1440,962,jpeg,108545,0.6268480018480018,41.2265625,962,1.496881496881497,0,0,0
rrreal_real_002503,data/rr_stage_b_real/real_002503.jpg,0,real,rrdataset_real,640,640,jpeg,24835,0.48505859375,28.890625,640,1.0,0,1,0
rrreal_real_009640,data/rr_stage_b_real/real_009640.jpg,0,real,rrdataset_real,500,750,jpeg,27999,0.597312,36.2265625,500,0.6666666666666666,0,0,0
rrreal_real_009873,data/rr_stage_b_real/real_009873.jpg,0,real,rrdataset_real,500,500,jpeg,11083,0.354656,36.2265625,500,1.0,0,1,0
rrreal_real_000062,data/rr_stage_b_real/real_000062.jpg,0,real,rrdataset_real,1440,961,jpeg,84626,0.489224187767372,41.2265625,961,1.4984391259105099,0,0,0
rrreal_real_001630,data/rr_stage_b_real/real_001630.jpg,0,real,rrdataset_real,1440,966,jpeg,127921,0.7356855302507477,41.2265625,966,1.4906832298136645,0,0,0
rrreal_real_009251,data/rr_stage_b_real/real_009251.jpg,0,real,rrdataset_real,512,512,jpeg,98178,2.99615478515625,7.2421875,512,1.0,0,1,1
rrreal_real_007724,data/rr_stage_b_real/real_007724.jpg,0,real,rrdataset_real,960,664,jpeg,91991,1.1545055220883533,38.6328125,664,1.4457831325301205,0,0,0
rrreal_real_000339,data/rr_stage_b_real/real_000339.jpg,0,real,rrdataset_real,1440,960,jpeg,134476,0.7782175925925926,41.2265625,960,1.5,0,0,0
rrreal_real_007898,data/rr_stage_b_real/real_007898.jpg,0,real,rrdataset_real,5650,3767,jpeg,1755909,0.660006061018956,16.171875,3767,1.499867268383329,0,0,0
rrreal_real_007052,data/rr_stage_b_real/real_007052.jpg,0,real,rrdataset_real,2048,1365,jpeg,314030,0.8986664377289377,40.0625,1365,1.5003663003663004,0,0,0
rrreal_real_004771,data/rr_stage_b_real/real_004771.jpg,0,real,rrdataset_real,1024,678,jpeg,304955,3.5139541851032448,7.1015625,678,1.5103244837758112,0,0,0
rrreal_real_003382,data/rr_stage_b_real/real_003382.jpg,0,real,rrdataset_real,1024,621,jpeg,419288,5.274859098228664,11.8828125,621,1.6489533011272142,0,0,0
rrreal_real_007641,data/rr_stage_b_real/real_007641.jpg,0,real,rrdataset_real,1920,1080,jpeg,883335,3.4079282407407407,2.0546875,1080,1.7777777777777777,0,0,0
rrreal_real_004348,data/rr_stage_b_real/real_004348.jpg,0,real,rrdataset_real,1024,683,jpeg,228942,2.6187545754026353,18.7578125,683,1.499267935578331,0,0,0
rrreal_real_009336,data/rr_stage_b_real/real_009336.jpg,0,real,rrdataset_real,512,512,jpeg,81521,2.487823486328125,7.2421875,512,1.0,0,1,1
rrreal_real_008014,data/rr_stage_b_real/real_008014.jpg,0,real,rrdataset_real,3992,2992,jpeg,2406526,1.611864102536624,16.171875,2992,1.3342245989304813,0,0,0
rrreal_real_003196,data/rr_stage_b_real/real_003196.jpg,0,real,rrdataset_real,1498,1000,jpeg,343091,1.8322616822429907,14.421875,1000,1.498,0,0,0
rrreal_real_003009,data/rr_stage_b_real/real_003009.jpg,0,real,rrdataset_real,1056,704,jpeg,267224,2.8756026170798896,13.015625,704,1.5,0,0,0
rrreal_real_009518,data/rr_stage_b_real/real_009518.jpg,0,real,rrdataset_real,512,512,jpeg,142369,4.344757080078125,7.2421875,512,1.0,0,1,1
rrreal_real_002896,data/rr_stage_b_real/real_002896.jpg,0,real,rrdataset_real,939,704,jpeg,152973,1.851256171943073,13.015625,704,1.3338068181818181,0,0,0
rrreal_real_000703,data/rr_stage_b_real/real_000703.jpg,0,real,rrdataset_real,640,640,jpeg,110524,2.158671875,14.421875,640,1.0,0,1,0
rrreal_real_002289,data/rr_stage_b_real/real_002289.jpg,0,real,rrdataset_real,1440,959,jpeg,66340,0.3843123624145522,41.2265625,959,1.5015641293013555,0,0,0
rrreal_real_006739,data/rr_stage_b_real/real_006739.jpg,0,real,rrdataset_real,640,800,jpeg,70381,1.099703125,28.890625,640,0.8,0,0,0
rrreal_real_003319,data/rr_stage_b_real/real_003319.jpg,0,real,rrdataset_real,1024,683,jpeg,119905,1.3715341325036603,17.9765625,683,1.499267935578331,0,0,0
rrreal_real_002946,data/rr_stage_b_real/real_002946.jpg,0,real,rrdataset_real,1056,704,jpeg,299591,3.2239045282369148,13.015625,704,1.5,0,0,0
rrreal_real_004264,data/rr_stage_b_real/real_004264.jpg,0,real,rrdataset_real,1024,1024,jpeg,220135,1.6794967651367188,11.8671875,1024,1.0,0,1,1
rrreal_real_005436,data/rr_stage_b_real/real_005436.jpg,0,real,rrdataset_real,1024,683,jpeg,390978,4.472204428989751,8.875,683,1.499267935578331,0,0,0
rrreal_real_009972,data/rr_stage_b_real/real_009972.jpg,0,real,rrdataset_real,500,357,jpeg,12177,0.5457478991596638,36.2265625,357,1.4005602240896358,0,0,0
rrreal_real_009147,data/rr_stage_b_real/real_009147.jpg,0,real,rrdataset_real,512,512,jpeg,136213,4.156890869140625,7.2421875,512,1.0,0,1,1
rrreal_real_004477,data/rr_stage_b_real/real_004477.jpg,0,real,rrdataset_real,1024,1024,jpeg,307939,2.3493881225585938,10.9375,1024,1.0,0,1,1
rrreal_real_008701,data/rr_stage_b_real/real_008701.jpg,0,real,rrdataset_real,512,512,jpeg,89480,2.730712890625,7.2421875,512,1.0,0,1,1
rrreal_real_002574,data/rr_stage_b_real/real_002574.jpg,0,real,rrdataset_real,1440,960,jpeg,88503,0.5121701388888888,41.2265625,960,1.5,0,0,0
rrreal_real_005353,data/rr_stage_b_real/real_005353.jpg,0,real,rrdataset_real,1024,683,jpeg,255019,2.9170365117130306,14.4921875,683,1.499267935578331,0,0,0
rrreal_real_002428,data/rr_stage_b_real/real_002428.jpg,0,real,rrdataset_real,1440,948,jpeg,155598,0.9118495077355837,41.2265625,948,1.518987341772152,0,0,0
rrreal_real_008893,data/rr_stage_b_real/real_008893.jpg,0,real,rrdataset_real,512,512,jpeg,111191,3.393280029296875,7.2421875,512,1.0,0,1,1
rrreal_real_001722,data/rr_stage_b_real/real_001722.jpg,0,real,rrdataset_real,1080,1080,jpeg,131724,0.9034567901234568,41.2265625,1080,1.0,0,1,0
rrreal_real_007810,data/rr_stage_b_real/real_007810.jpg,0,real,rrdataset_real,1818,1228,jpeg,613562,2.1986504839409022,13.015625,1228,1.480456026058632,0,0,0
rrreal_real_000979,data/rr_stage_b_real/real_000979.jpg,0,real,rrdataset_real,1080,1080,jpeg,151673,1.040281207133059,41.2265625,1080,1.0,0,1,0
rrreal_real_003915,data/rr_stage_b_real/real_003915.jpg,0,real,rrdataset_real,1024,683,jpeg,115454,1.3206213396778916,17.2265625,683,1.499267935578331,0,0,0
rrreal_real_009592,data/rr_stage_b_real/real_009592.jpg,0,real,rrdataset_real,500,333,jpeg,39546,1.9001081081081082,36.2265625,333,1.5015015015015014,0,0,0
rrreal_real_006104,data/rr_stage_b_real/real_006104.jpg,0,real,rrdataset_real,1024,683,jpeg,216215,2.4731767020497806,6.984375,683,1.499267935578331,0,0,0
rrreal_real_004868,data/rr_stage_b_real/real_004868.jpg,0,real,rrdataset_real,1024,683,jpeg,202051,2.3111616947291362,14.5234375,683,1.499267935578331,0,0,0
rrreal_real_004101,data/rr_stage_b_real/real_004101.jpg,0,real,rrdataset_real,1024,683,jpeg,579112,6.624176427525622,8.7890625,683,1.499267935578331,0,0,0
rrreal_real_006066,data/rr_stage_b_real/real_006066.jpg,0,real,rrdataset_real,800,800,jpeg,175223,2.1902875,6.609375,800,1.0,0,1,0
rrreal_real_002770,data/rr_stage_b_real/real_002770.jpg,0,real,rrdataset_real,1080,1047,jpeg,77926,0.5513176978315469,41.2265625,1047,1.0315186246418337,0,0,0
rrreal_real_004249,data/rr_stage_b_real/real_004249.jpg,0,real,rrdataset_real,900,900,jpeg,206121,2.0357629629629628,7.5703125,900,1.0,0,1,0
rrreal_real_008248,data/rr_stage_b_real/real_008248.jpg,0,real,rrdataset_real,5616,3744,jpeg,7434210,2.8285370552998756,7.2421875,3744,1.5,0,0,0
rrreal_real_007345,data/rr_stage_b_real/real_007345.jpg,0,real,rrdataset_real,2000,1331,jpeg,1670434,5.020087152516904,1.703125,1331,1.5026296018031555,0,0,0
rrreal_real_005234,data/rr_stage_b_real/real_005234.jpg,0,real,rrdataset_real,1024,683,jpeg,197794,2.262467972181552,14.2890625,683,1.499267935578331,0,0,0
rrreal_real_006730,data/rr_stage_b_real/real_006730.jpg,0,real,rrdataset_real,1042,1500,jpeg,554615,2.8387204094689698,13.119791666666666,1042,0.6946666666666667,0,0,0
rrreal_real_009775,data/rr_stage_b_real/real_009775.jpg,0,real,rrdataset_real,500,281,jpeg,12086,0.6881708185053381,36.2265625,281,1.7793594306049823,0,0,0
rrreal_real_003714,data/rr_stage_b_real/real_003714.jpg,0,real,rrdataset_real,1024,683,jpeg,359180,4.108482796486091,13.796875,683,1.499267935578331,0,0,0
rrreal_real_004053,data/rr_stage_b_real/real_004053.jpg,0,real,rrdataset_real,1024,683,jpeg,311645,3.56475338579795,15.1875,683,1.499267935578331,0,0,0
rrreal_real_003846,data/rr_stage_b_real/real_003846.jpg,0,real,rrdataset_real,1024,683,jpeg,189606,2.168809480234261,11.8828125,683,1.499267935578331,0,0,0
rrreal_real_007349,data/rr_stage_b_real/real_007349.jpg,0,real,rrdataset_real,1024,1024,jpeg,199270,1.5203094482421875,11.5,1024,1.0,0,1,1
rrreal_real_009560,data/rr_stage_b_real/real_009560.jpg,0,real,rrdataset_real,500,774,jpeg,63136,1.3051369509043929,36.2265625,500,0.6459948320413437,0,0,0
rrreal_real_003925,data/rr_stage_b_real/real_003925.jpg,0,real,rrdataset_real,1024,683,jpeg,294924,3.3734901171303076,12.75,683,1.499267935578331,0,0,0
rrreal_real_004290,data/rr_stage_b_real/real_004290.jpg,0,real,rrdataset_real,1024,683,jpeg,125726,1.4381176793557833,6.9453125,683,1.499267935578331,0,0,0
rrreal_real_005005,data/rr_stage_b_real/real_005005.jpg,0,real,rrdataset_real,1024,683,jpeg,260775,2.982876555636896,12.6015625,683,1.499267935578331,0,0,0
rrreal_real_004864,data/rr_stage_b_real/real_004864.jpg,0,real,rrdataset_real,1024,1024,jpeg,258859,1.9749374389648438,11.109375,1024,1.0,0,1,1
rrreal_real_004337,data/rr_stage_b_real/real_004337.jpg,0,real,rrdataset_real,1024,683,jpeg,162086,1.8540217789165447,11.765625,683,1.499267935578331,0,0,0
rrreal_real_002140,data/rr_stage_b_real/real_002140.jpg,0,real,rrdataset_real,1080,748,jpeg,79835,0.7906020994256289,41.2265625,748,1.4438502673796791,0,0,0
rrreal_real_003301,data/rr_stage_b_real/real_003301.jpg,0,real,rrdataset_real,1024,724,jpeg,168602,1.8193413328729282,14.5234375,724,1.4143646408839778,0,0,0
rrreal_real_002355,data/rr_stage_b_real/real_002355.jpg,0,real,rrdataset_real,1440,969,jpeg,97574,0.5594197913083362,41.2265625,969,1.4860681114551084,0,0,0
rrreal_real_002382,data/rr_stage_b_real/real_002382.jpg,0,real,rrdataset_real,1440,1154,jpeg,253318,1.219516657038321,41.2265625,1154,1.2478336221837087,0,0,0
rrreal_real_008889,data/rr_stage_b_real/real_008889.jpg,0,real,rrdataset_real,512,512,jpeg,132337,4.038604736328125,7.2421875,512,1.0,0,1,1
rrreal_real_005361,data/rr_stage_b_real/real_005361.jpg,0,real,rrdataset_real,1024,678,jpeg,181983,2.096964878318584,12.6015625,678,1.5103244837758112,0,0,0
rrreal_real_003300,data/rr_stage_b_real/real_003300.jpg,0,real,rrdataset_real,1024,683,jpeg,279794,3.2004255124450953,5.7421875,683,1.499267935578331,0,0,0
rrreal_real_009361,data/rr_stage_b_real/real_009361.jpg,0,real,rrdataset_real,512,512,jpeg,97934,2.98870849609375,7.2421875,512,1.0,0,1,1
rrreal_real_009413,data/rr_stage_b_real/real_009413.jpg,0,real,rrdataset_real,512,512,jpeg,122321,3.732940673828125,7.2421875,512,1.0,0,1,1
rrreal_real_002290,data/rr_stage_b_real/real_002290.jpg,0,real,rrdataset_real,1440,1033,jpeg,154342,0.8300634613316124,41.2265625,1033,1.3939980638915779,0,0,0
rrreal_real_004025,data/rr_stage_b_real/real_004025.jpg,0,real,rrdataset_real,1024,683,jpeg,350367,4.007675237920937,6.7890625,683,1.499267935578331,0,0,0
rrreal_real_000928,data/rr_stage_b_real/real_000928.jpg,0,real,rrdataset_real,1080,1080,jpeg,57230,0.3925240054869685,41.2265625,1080,1.0,0,1,0
